Target,Plate,Well,Cellv,Reads
PSMA7_sg2,P05-P05,R13-C12,1.0,3512
PSMA7_sg2,P05-P05,R13-C02,0.0,1065
PSMA7_sg2,P05-P05,R13-C10,1.0,4609
PSMA7_sg2,P05-P05,R13-C04,1.0,3140
PSMA7_sg2,P05-P05,R13-C16,1.0,5311
PSMA7_sg2,P05-P05,R13-C06,0.0,399
PSMA7_sg2,P05-P05,R13-C14,1.0,4846
PSMA7_sg2,P05-P05,R11-C22,0.0,5445
PSMA7_sg2,P05-P05,R11-C20,1.0,3965
PSMA7_sg2,P05-P05,R11-C24,0.0,689
PSMA7_sg2,P05-P05,R11-C08,1.0,5829
PSMA7_sg2,P05-P05,R11-C18,0.0,760
PSMA7_sg2,P05-P05,R11-C12,0.0,860
PSMA7_sg2,P05-P05,R11-C02,1.0,3855
PSMA7_sg2,P05-P05,R11-C10,1.0,1984
PSMA7_sg2,P05-P05,R11-C04,0.0,569
PSMA7_sg2,P05-P05,R11-C16,0.0,1115
PSMA7_sg2,P05-P05,R11-C06,1.0,3454
PSMA7_sg2,P05-P05,R11-C14,0.0,3826
PSMA7_sg2,P05-P05,R09-C22,1.0,3837
PSMA7_sg2,P05-P05,R09-C20,1.0,4390
PSMA7_sg2,P05-P05,R09-C24,0.0,454
PSMA7_sg2,P05-P05,R09-C08,0.0,518
PSMA7_sg2,P05-P05,R09-C18,0.0,479
PSMA7_sg2,P05-P05,R09-C12,1.0,3157
PSMA7_sg2,P05-P05,R09-C02,1.0,2760
PSMA7_sg2,P05-P05,R09-C10,1.0,1076
PSMA7_sg2,P05-P05,R09-C04,0.0,364
PSMA7_sg2,P05-P05,R09-C16,1.0,3326
PSMA7_sg2,P05-P05,R09-C06,0.0,196
PSMA7_sg2,P05-P05,R09-C14,0.0,335
PSMA7_sg2,P06-P06,R13-C22,1.0,5566
PSMA7_sg2,P06-P06,R13-C20,1.0,6276
PSMA7_sg2,P06-P06,R13-C24,0.0,867
PSMA7_sg2,P06-P06,R13-C08,0.0,1089
PSMA7_sg2,P06-P06,R13-C18,1.0,4288
PSMA7_sg2,P06-P06,R13-C12,1.0,2916
PSMA7_sg2,P06-P06,R13-C02,0.0,1101
PSMA7_sg2,P06-P06,R13-C10,1.0,3917
PSMA7_sg2,P06-P06,R13-C04,1.0,2706
PSMA7_sg2,P06-P06,R13-C16,1.0,4674
PSMA7_sg2,P06-P06,R13-C06,0.0,379
PSMA7_sg2,P06-P06,R13-C14,1.0,3927
PSMA7_sg2,P06-P06,R01-C22,1.0,4667
PSMA7_sg2,P06-P06,R01-C20,1.0,5939
PSMA7_sg2,P06-P06,R01-C24,1.0,3746
PSMA7_sg2,P06-P06,R01-C08,1.0,4993
PSMA7_sg2,P06-P06,R01-C18,0.0,3183
PSMA7_sg2,P06-P06,R01-C12,1.0,3284
PSMA7_sg2,P06-P06,R01-C02,0.0,6433
PSMA7_sg2,P06-P06,R01-C10,1.0,1083
PSMA7_sg2,P06-P06,R01-C04,1.0,862
PSMA7_sg2,P06-P06,R01-C16,1.0,7394
PSMA7_sg2,P06-P06,R01-C06,0.0,524
PSMA7_sg2,P06-P06,R01-C14,1.0,2332
PSMA7_sg2,P06-P06,R03-C22,0.0,7775
PSMA7_sg2,P06-P06,R03-C20,1.0,5499
PSMA7_sg2,P06-P06,R03-C24,1.0,3158
PSMA7_sg2,P06-P06,R03-C08,1.0,3956
PSMA7_sg2,P06-P06,R03-C18,1.0,2532
PSMA7_sg2,P06-P06,R03-C12,1.0,3029
PSMA7_sg2,P06-P06,R03-C02,0.0,1045
PSMA7_sg2,P06-P06,R03-C10,0.0,2199
PSMA7_sg2,P06-P06,R03-C04,0.0,3772
PSMA7_sg2,P06-P06,R03-C16,0.0,1463
PSMA7_sg2,P06-P06,R03-C06,1.0,2261
PSMA7_sg2,P06-P06,R03-C14,0.0,646
PSMA7_sg2,P06-P06,R15-C22,0.0,1421
PSMA7_sg2,P06-P06,R15-C20,1.0,4160
PSMA7_sg2,P06-P06,R15-C24,1.0,1611
PSMA7_sg2,P06-P06,R15-C08,0.0,825
PSMA7_sg2,P06-P06,R15-C18,0.0,3627
PSMA7_sg2,P06-P06,R15-C12,1.0,2789
PSMA7_sg2,P06-P06,R15-C02,1.0,3705
PSMA7_sg2,P06-P06,R15-C10,1.0,3132
PSMA7_sg2,P06-P06,R15-C04,1.0,1788
PSMA7_sg2,P06-P06,R15-C16,0.0,4405
PSMA7_sg2,P06-P06,R15-C06,0.0,344
PSMA7_sg2,P06-P06,R15-C14,0.0,531
PSMA7_sg2,P06-P06,R05-C22,0.0,1198
PSMA7_sg2,P06-P06,R05-C20,1.0,5421
PSMA7_sg2,P06-P06,R05-C24,0.0,3716
PSMA7_sg2,P06-P06,R05-C08,0.0,791
PSMA7_sg2,P06-P06,R05-C18,1.0,1828
PSMA7_sg2,P06-P06,R05-C12,1.0,3520
PSMA7_sg2,P06-P06,R05-C02,0.0,796
PSMA7_sg2,P06-P06,R05-C10,1.0,1253
PSMA7_sg2,P06-P06,R05-C04,0.0,520
PSMA7_sg2,P06-P06,R05-C16,1.0,3157
PSMA7_sg2,P06-P06,R05-C06,0.0,268
PSMA7_sg2,P06-P06,R05-C14,1.0,2305
PSMA7_sg2,P06-P06,R07-C22,1.0,7837
PSMA7_sg2,P06-P06,R07-C20,0.0,1999
PSMA7_sg2,P06-P06,R07-C24,1.0,3545
PSMA7_sg2,P06-P06,R07-C08,1.0,4813
PSMA7_sg2,P06-P06,R07-C18,1.0,4020
PSMA7_sg2,P06-P06,R07-C12,1.0,2556
PSMA7_sg2,P06-P06,R07-C02,1.0,4092
PSMA7_sg2,P06-P06,R07-C10,1.0,3969
PSMA7_sg2,P06-P06,R07-C04,1.0,3791
PSMA7_sg2,P06-P06,R07-C16,1.0,5500
PSMA7_sg2,P06-P06,R07-C06,0.0,477
PSMA7_sg2,P06-P06,R07-C14,0.0,820
PSMA7_sg2,P06-P06,R11-C22,0.0,4670
PSMA7_sg2,P06-P06,R11-C20,1.0,3409
PSMA7_sg2,P06-P06,R11-C24,0.0,674
PSMA7_sg2,P06-P06,R11-C08,1.0,4731
PSMA7_sg2,P06-P06,R11-C18,0.0,789
PSMA7_sg2,P06-P06,R11-C12,0.0,826
PSMA7_sg2,P06-P06,R11-C02,1.0,3246
PSMA7_sg2,P06-P06,R11-C10,1.0,1681
PSMA7_sg2,P06-P06,R11-C04,0.0,572
PSMA7_sg2,P06-P06,R11-C16,0.0,1092
PSMA7_sg2,P06-P06,R11-C06,1.0,2740
PSMA7_sg2,P06-P06,R11-C14,0.0,3141
PSMA7_sg2,P06-P06,R09-C22,1.0,3574
PSMA7_sg2,P06-P06,R09-C20,1.0,3936
PSMA7_sg2,P06-P06,R09-C24,0.0,455
PSMA7_sg2,P06-P06,R09-C08,0.0,533
PSMA7_sg2,P06-P06,R09-C18,0.0,499
PSMA7_sg2,P06-P06,R09-C12,1.0,2710
PSMA7_sg2,P06-P06,R09-C02,1.0,2435
PSMA7_sg2,P06-P06,R09-C10,1.0,994
PSMA7_sg2,P06-P06,R09-C04,0.0,404
PSMA7_sg2,P06-P06,R09-C16,1.0,2946
PSMA7_sg2,P06-P06,R09-C06,0.0,216
PSMA7_sg2,P06-P06,R09-C14,0.0,362
PSMA7_sg2,P07-P07,R07-C22,1.0,7872
PSMA7_sg2,P07-P07,R07-C20,0.0,2007
PSMA7_sg2,P07-P07,R07-C24,1.0,3610
PSMA7_sg2,P07-P07,R07-C08,1.0,4888
PSMA7_sg2,P07-P07,R07-C18,1.0,4164
PSMA7_sg2,P07-P07,R07-C12,1.0,2576
PSMA7_sg2,P07-P07,R07-C02,1.0,4204
PSMA7_sg2,P07-P07,R07-C10,1.0,3894
PSMA7_sg2,P07-P07,R07-C04,1.0,3855
PSMA7_sg2,P07-P07,R07-C16,1.0,5572
PSMA7_sg2,P07-P07,R07-C06,0.0,492
PSMA7_sg2,P07-P07,R07-C14,0.0,820
PSMA7_sg2,P07-P07,R01-C22,1.0,5054
PSMA7_sg2,P07-P07,R01-C20,1.0,5966
PSMA7_sg2,P07-P07,R01-C24,1.0,3812
PSMA7_sg2,P07-P07,R01-C08,1.0,5105
PSMA7_sg2,P07-P07,R01-C18,0.0,3418
PSMA7_sg2,P07-P07,R01-C12,1.0,3278
PSMA7_sg2,P07-P07,R01-C02,0.0,6475
PSMA7_sg2,P07-P07,R01-C10,1.0,1117
PSMA7_sg2,P07-P07,R01-C04,1.0,835
PSMA7_sg2,P07-P07,R01-C16,1.0,7452
PSMA7_sg2,P07-P07,R01-C06,0.0,526
PSMA7_sg2,P07-P07,R01-C14,1.0,2357
PSMA7_sg2,P07-P07,R03-C22,0.0,7673
PSMA7_sg2,P07-P07,R03-C20,1.0,5623
PSMA7_sg2,P07-P07,R03-C24,1.0,3043
PSMA7_sg2,P07-P07,R03-C08,1.0,4021
PSMA7_sg2,P07-P07,R03-C18,1.0,2579
PSMA7_sg2,P07-P07,R03-C12,1.0,2911
PSMA7_sg2,P07-P07,R03-C02,0.0,1165
PSMA7_sg2,P07-P07,R03-C10,0.0,2200
PSMA7_sg2,P07-P07,R03-C04,0.0,3840
PSMA7_sg2,P07-P07,R03-C16,0.0,1482
PSMA7_sg2,P07-P07,R03-C06,1.0,2284
PSMA7_sg2,P07-P07,R03-C14,0.0,704
PSMA7_sg2,P07-P07,R15-C22,0.0,1430
PSMA7_sg2,P07-P07,R15-C20,1.0,4305
PSMA7_sg2,P07-P07,R15-C24,1.0,1717
PSMA7_sg2,P07-P07,R15-C08,0.0,879
PSMA7_sg2,P07-P07,R15-C18,0.0,3647
PSMA7_sg2,P07-P07,R15-C12,1.0,2664
PSMA7_sg2,P07-P07,R15-C02,1.0,3907
PSMA7_sg2,P07-P07,R15-C10,1.0,3071
PSMA7_sg2,P07-P07,R15-C16,0.0,4522
PSMA7_sg2,P07-P07,R15-C06,0.0,318
PSMA7_sg2,P07-P07,R15-C14,0.0,568
PSMA7_sg2,P07-P07,R15-C04,1.0,1892
PSMA7_sg2,P07-P07,R05-C22,0.0,1290
PSMA7_sg2,P07-P07,R05-C20,1.0,5503
PSMA7_sg2,P07-P07,R05-C24,0.0,3752
PSMA7_sg2,P07-P07,R05-C08,0.0,771
PSMA7_sg2,P07-P07,R05-C18,1.0,1838
PSMA7_sg2,P07-P07,R05-C12,1.0,3518
PSMA7_sg2,P07-P07,R05-C02,0.0,783
PSMA7_sg2,P07-P07,R05-C10,1.0,1349
PSMA7_sg2,P07-P07,R05-C04,0.0,563
PSMA7_sg2,P07-P07,R05-C16,1.0,3229
PSMA7_sg2,P07-P07,R05-C06,0.0,288
PSMA7_sg2,P07-P07,R05-C14,1.0,2351
PSMA7_sg2,P07-P07,R13-C22,1.0,5689
PSMA7_sg2,P07-P07,R13-C20,1.0,6548
PSMA7_sg2,P07-P07,R13-C24,0.0,932
PSMA7_sg2,P07-P07,R13-C08,0.0,1071
PSMA7_sg2,P07-P07,R13-C18,1.0,4378
PSMA7_sg2,P07-P07,R13-C12,1.0,2991
PSMA7_sg2,P07-P07,R13-C02,0.0,1078
PSMA7_sg2,P07-P07,R13-C10,1.0,4064
PSMA7_sg2,P07-P07,R13-C04,1.0,2743
PSMA7_sg2,P07-P07,R13-C16,1.0,4613
PSMA7_sg2,P07-P07,R13-C06,0.0,427
PSMA7_sg2,P07-P07,R13-C14,1.0,3989
PSMA7_sg2,P07-P07,R11-C22,0.0,4723
PSMA7_sg2,P07-P07,R11-C20,1.0,3580
PSMA7_sg2,P07-P07,R11-C24,0.0,729
PSMA7_sg2,P07-P07,R11-C08,1.0,5002
PSMA7_sg2,P07-P07,R11-C18,0.0,844
PSMA7_sg2,P07-P07,R11-C12,0.0,854
PSMA7_sg2,P07-P07,R11-C02,1.0,3457
PSMA7_sg2,P07-P07,R11-C10,1.0,1677
PSMA7_sg2,P07-P07,R11-C04,0.0,590
PSMA7_sg2,P07-P07,R11-C16,0.0,1207
PSMA7_sg2,P07-P07,R11-C06,1.0,2698
PSMA7_sg2,P07-P07,R11-C14,0.0,3112
PSMA7_sg2,P07-P07,R09-C22,1.0,3773
PSMA7_sg2,P07-P07,R09-C20,1.0,4125
PSMA7_sg2,P07-P07,R09-C24,0.0,547
PSMA7_sg2,P07-P07,R09-C08,0.0,601
PSMA7_sg2,P07-P07,R09-C18,0.0,571
PSMA7_sg2,P07-P07,R09-C12,1.0,2917
PSMA7_sg2,P07-P07,R09-C02,1.0,2608
PSMA7_sg2,P07-P07,R09-C10,1.0,1087
PSMA7_sg2,P07-P07,R09-C04,0.0,397
PSMA7_sg2,P07-P07,R09-C16,1.0,3124
PSMA7_sg2,P07-P07,R09-C06,0.0,243
PSMA7_sg2,P07-P07,R09-C14,0.0,371
PSMA7_sg3,P01-P01,R07-C22,0.0,534
PSMA7_sg3,P01-P01,R07-C20,1.0,649
PSMA7_sg3,P01-P01,R07-C24,0.0,343
PSMA7_sg3,P01-P01,R07-C08,0.0,1346
PSMA7_sg3,P01-P01,R07-C18,1.0,634
PSMA7_sg3,P01-P01,R07-C12,1.0,2299
PSMA7_sg3,P01-P01,R07-C02,1.0,1461
PSMA7_sg3,P01-P01,R07-C10,1.0,2097
PSMA7_sg3,P01-P01,R07-C04,1.0,782
PSMA7_sg3,P01-P01,R07-C16,0.0,544
PSMA7_sg3,P01-P01,R07-C06,0.0,1117
PSMA7_sg3,P01-P01,R07-C14,1.0,1149
PSMA7_sg3,P01-P01,R01-C22,1.0,1803
PSMA7_sg3,P01-P01,R01-C20,0.0,943
PSMA7_sg3,P01-P01,R01-C24,0.0,247
PSMA7_sg3,P01-P01,R01-C08,0.0,532
PSMA7_sg3,P01-P01,R01-C18,1.0,1728
PSMA7_sg3,P01-P01,R01-C12,1.0,991
PSMA7_sg3,P01-P01,R01-C02,1.0,338
PSMA7_sg3,P01-P01,R01-C10,0.0,429
PSMA7_sg3,P01-P01,R01-C04,0.0,287
PSMA7_sg3,P01-P01,R01-C16,1.0,999
PSMA7_sg3,P01-P01,R01-C06,0.0,524
PSMA7_sg3,P01-P01,R01-C14,0.0,172
PSMA7_sg3,P01-P01,R03-C22,1.0,1614
PSMA7_sg3,P01-P01,R03-C20,0.0,376
PSMA7_sg3,P01-P01,R03-C24,1.0,1481
PSMA7_sg3,P01-P01,R03-C08,1.0,1291
PSMA7_sg3,P01-P01,R03-C18,0.0,247
PSMA7_sg3,P01-P01,R03-C12,0.0,916
PSMA7_sg3,P01-P01,R03-C02,1.0,753
PSMA7_sg3,P01-P01,R03-C10,1.0,655
PSMA7_sg3,P01-P01,R03-C04,0.0,430
PSMA7_sg3,P01-P01,R03-C16,0.0,520
PSMA7_sg3,P01-P01,R03-C06,0.0,1152
PSMA7_sg3,P01-P01,R03-C14,0.0,151
PSMA7_sg3,P01-P01,R15-C22,0.0,609
PSMA7_sg3,P01-P01,R15-C20,0.0,390
PSMA7_sg3,P01-P01,R15-C24,0.0,299
PSMA7_sg3,P01-P01,R15-C08,1.0,570
PSMA7_sg3,P01-P01,R15-C18,0.0,222
PSMA7_sg3,P01-P01,R15-C12,0.0,452
PSMA7_sg3,P01-P01,R15-C02,1.0,2121
PSMA7_sg3,P01-P01,R15-C10,1.0,1515
PSMA7_sg3,P01-P01,R15-C04,1.0,1045
PSMA7_sg3,P01-P01,R15-C16,1.0,1533
PSMA7_sg3,P01-P01,R15-C06,0.0,309
PSMA7_sg3,P01-P01,R15-C14,0.0,133
PSMA7_sg3,P01-P01,R05-C22,0.0,616
PSMA7_sg3,P01-P01,R05-C20,1.0,734
PSMA7_sg3,P01-P01,R05-C24,0.0,454
PSMA7_sg3,P01-P01,R05-C08,1.0,5591
PSMA7_sg3,P01-P01,R05-C18,0.0,442
PSMA7_sg3,P01-P01,R05-C12,1.0,1791
PSMA7_sg3,P01-P01,R05-C02,1.0,2217
PSMA7_sg3,P01-P01,R05-C10,0.0,1335
PSMA7_sg3,P01-P01,R05-C04,1.0,1381
PSMA7_sg3,P01-P01,R05-C16,1.0,1910
PSMA7_sg3,P01-P01,R05-C06,1.0,638
PSMA7_sg3,P01-P01,R05-C14,0.0,221
PSMA7_sg3,P01-P01,R13-C22,1.0,1711
PSMA7_sg3,P01-P01,R13-C20,0.0,2792
PSMA7_sg3,P01-P01,R13-C24,1.0,2386
PSMA7_sg3,P01-P01,R13-C08,0.0,696
PSMA7_sg3,P01-P01,R13-C18,0.0,1530
PSMA7_sg3,P01-P01,R13-C12,1.0,920
PSMA7_sg3,P01-P01,R13-C02,1.0,1905
PSMA7_sg3,P01-P01,R13-C10,0.0,576
PSMA7_sg3,P01-P01,R13-C04,0.0,366
PSMA7_sg3,P01-P01,R13-C16,0.0,1111
PSMA7_sg3,P01-P01,R13-C06,1.0,1464
PSMA7_sg3,P01-P01,R13-C14,0.0,207
PSMA7_sg3,P01-P01,R09-C22,1.0,1411
PSMA7_sg3,P01-P01,R09-C20,1.0,3015
PSMA7_sg3,P01-P01,R09-C24,1.0,1320
PSMA7_sg3,P01-P01,R09-C08,1.0,1326
PSMA7_sg3,P01-P01,R09-C18,0.0,811
PSMA7_sg3,P01-P01,R09-C12,1.0,1483
PSMA7_sg3,P01-P01,R09-C02,0.0,493
PSMA7_sg3,P01-P01,R09-C10,0.0,425
PSMA7_sg3,P01-P01,R09-C04,1.0,1253
PSMA7_sg3,P01-P01,R09-C16,0.0,1367
PSMA7_sg3,P01-P01,R09-C06,1.0,1707
PSMA7_sg3,P01-P01,R09-C14,0.0,190
PSMA7_sg3,P01-P01,R11-C22,0.0,536
PSMA7_sg3,P01-P01,R11-C20,1.0,1402
PSMA7_sg3,P01-P01,R11-C24,0.0,394
PSMA7_sg3,P01-P01,R11-C08,1.0,1519
PSMA7_sg3,P01-P01,R11-C18,0.0,433
PSMA7_sg3,P01-P01,R11-C12,1.0,2691
PSMA7_sg3,P01-P01,R11-C02,1.0,1899
PSMA7_sg3,P01-P01,R11-C10,1.0,2246
PSMA7_sg3,P01-P01,R11-C04,0.0,785
PSMA7_sg3,P01-P01,R11-C16,1.0,1837
PSMA7_sg3,P01-P01,R11-C06,0.0,410
PSMA7_sg3,P01-P01,R11-C14,0.0,198
PSMA7_sg3,P04-P04,R01-C22,1.0,3343
PSMA7_sg3,P04-P04,R01-C20,0.0,1580
PSMA7_sg3,P04-P04,R01-C24,0.0,476
PSMA7_sg3,P04-P04,R01-C08,0.0,924
PSMA7_sg3,P04-P04,R01-C18,1.0,2866
PSMA7_sg3,P04-P04,R01-C12,1.0,1747
PSMA7_sg3,P04-P04,R01-C02,1.0,622
PSMA7_sg3,P04-P04,R01-C10,0.0,718
PSMA7_sg3,P04-P04,R01-C04,0.0,516
PSMA7_sg3,P04-P04,R01-C16,1.0,1729
PSMA7_sg3,P04-P04,R01-C06,0.0,797
PSMA7_sg3,P04-P04,R01-C14,0.0,297
PSMA7_sg3,P04-P04,R03-C22,1.0,2865
PSMA7_sg3,P04-P04,R03-C20,0.0,704
PSMA7_sg3,P04-P04,R03-C24,1.0,2597
PSMA7_sg3,P04-P04,R03-C08,1.0,2239
PSMA7_sg3,P04-P04,R03-C18,0.0,395
PSMA7_sg3,P04-P04,R03-C12,0.0,1632
PSMA7_sg3,P04-P04,R03-C02,1.0,1279
PSMA7_sg3,P04-P04,R03-C10,1.0,1214
PSMA7_sg3,P04-P04,R03-C04,0.0,749
PSMA7_sg3,P04-P04,R03-C16,0.0,993
PSMA7_sg3,P04-P04,R03-C06,0.0,2108
PSMA7_sg3,P04-P04,R03-C14,0.0,209
PSMA7_sg3,P04-P04,R15-C22,0.0,976
PSMA7_sg3,P04-P04,R15-C20,0.0,633
PSMA7_sg3,P04-P04,R15-C24,0.0,469
PSMA7_sg3,P04-P04,R15-C08,1.0,1044
PSMA7_sg3,P04-P04,R15-C18,0.0,397
PSMA7_sg3,P04-P04,R15-C12,0.0,711
PSMA7_sg3,P04-P04,R15-C02,1.0,3666
PSMA7_sg3,P04-P04,R15-C10,1.0,2543
PSMA7_sg3,P04-P04,R15-C04,1.0,1792
PSMA7_sg3,P04-P04,R15-C16,1.0,2816
PSMA7_sg3,P04-P04,R15-C06,0.0,545
PSMA7_sg3,P04-P04,R15-C14,0.0,234
PSMA7_sg3,P04-P04,R05-C22,0.0,1034
PSMA7_sg3,P04-P04,R05-C20,1.0,1358
PSMA7_sg3,P04-P04,R05-C24,0.0,751
PSMA7_sg3,P04-P04,R05-C08,1.0,10140
PSMA7_sg3,P04-P04,R05-C18,0.0,717
PSMA7_sg3,P04-P04,R05-C12,1.0,3116
PSMA7_sg3,P04-P04,R05-C02,1.0,3834
PSMA7_sg3,P04-P04,R05-C10,0.0,2186
PSMA7_sg3,P04-P04,R05-C04,1.0,2310
PSMA7_sg3,P04-P04,R05-C16,1.0,3480
PSMA7_sg3,P04-P04,R05-C06,1.0,1120
PSMA7_sg3,P04-P04,R05-C14,0.0,357
PSMA7_sg3,P04-P04,R13-C22,1.0,3079
PSMA7_sg3,P04-P04,R13-C20,0.0,4901
PSMA7_sg3,P04-P04,R13-C24,1.0,4192
PSMA7_sg3,P04-P04,R13-C08,0.0,1068
PSMA7_sg3,P04-P04,R13-C18,0.0,2353
PSMA7_sg3,P04-P04,R13-C12,1.0,1676
PSMA7_sg3,P04-P04,R13-C02,1.0,3302
PSMA7_sg3,P04-P04,R13-C10,0.0,862
PSMA7_sg3,P04-P04,R13-C04,0.0,568
PSMA7_sg3,P04-P04,R13-C16,0.0,1938
PSMA7_sg3,P04-P04,R13-C06,1.0,2549
PSMA7_sg3,P04-P04,R13-C14,0.0,362
PSMA7_sg3,P04-P04,R07-C22,0.0,913
PSMA7_sg3,P04-P04,R07-C20,1.0,1054
PSMA7_sg3,P04-P04,R07-C24,0.0,611
PSMA7_sg3,P04-P04,R07-C08,0.0,2535
PSMA7_sg3,P04-P04,R07-C18,1.0,1180
PSMA7_sg3,P04-P04,R07-C12,1.0,4082
PSMA7_sg3,P04-P04,R07-C02,1.0,2393
PSMA7_sg3,P04-P04,R07-C10,1.0,3603
PSMA7_sg3,P04-P04,R07-C04,1.0,1225
PSMA7_sg3,P04-P04,R07-C16,0.0,805
PSMA7_sg3,P04-P04,R07-C06,0.0,1884
PSMA7_sg3,P04-P04,R07-C14,1.0,2096
PSMA7_sg3,P04-P04,R11-C22,0.0,896
PSMA7_sg3,P04-P04,R11-C20,1.0,2499
PSMA7_sg3,P04-P04,R11-C24,0.0,663
PSMA7_sg3,P04-P04,R11-C08,1.0,2632
PSMA7_sg3,P04-P04,R11-C18,0.0,693
PSMA7_sg3,P04-P04,R11-C12,1.0,4770
PSMA7_sg3,P04-P04,R11-C02,1.0,3544
PSMA7_sg3,P04-P04,R11-C10,1.0,4134
PSMA7_sg3,P04-P04,R11-C16,1.0,3252
PSMA7_sg3,P04-P04,R11-C06,0.0,687
PSMA7_sg3,P04-P04,R11-C14,0.0,362
PSMA7_sg3,P04-P04,R11-C04,0.0,1439
PSMA7_sg3,P04-P04,R09-C22,1.0,2535
PSMA7_sg3,P04-P04,R09-C20,1.0,5577
PSMA7_sg3,P04-P04,R09-C24,1.0,2350
PSMA7_sg3,P04-P04,R09-C08,1.0,2516
PSMA7_sg3,P04-P04,R09-C18,0.0,1427
PSMA7_sg3,P04-P04,R09-C12,1.0,2689
PSMA7_sg3,P04-P04,R09-C02,0.0,863
PSMA7_sg3,P04-P04,R09-C10,0.0,758
PSMA7_sg3,P04-P04,R09-C04,1.0,2355
PSMA7_sg3,P04-P04,R09-C16,0.0,2635
PSMA7_sg3,P04-P04,R09-C06,1.0,3016
PSMA7_sg3,P04-P04,R09-C14,0.0,326
PSMA7_sg3,P05-P05,R01-C22,1.0,1719
PSMA7_sg3,P05-P05,R01-C20,0.0,814
PSMA7_sg3,P05-P05,R01-C24,0.0,206
PSMA7_sg3,P05-P05,R01-C08,0.0,449
PSMA7_sg3,P05-P05,R01-C18,1.0,1577
PSMA7_sg3,P05-P05,R01-C12,1.0,897
PSMA7_sg3,P05-P05,R01-C02,1.0,242
PSMA7_sg3,P05-P05,R01-C10,0.0,340
PSMA7_sg3,P05-P05,R01-C04,0.0,271
PSMA7_sg3,P05-P05,R01-C16,1.0,864
PSMA7_sg3,P05-P05,R01-C06,0.0,380
PSMA7_sg3,P05-P05,R01-C14,0.0,143
PSMA7_sg3,P05-P05,R15-C22,0.0,482
PSMA7_sg3,P05-P05,R15-C20,0.0,235
PSMA7_sg3,P05-P05,R15-C24,0.0,194
PSMA7_sg3,P05-P05,R15-C08,1.0,481
PSMA7_sg3,P05-P05,R15-C18,0.0,194
PSMA7_sg3,P05-P05,R15-C12,0.0,253
PSMA7_sg3,P05-P05,R15-C02,1.0,2031
PSMA7_sg3,P05-P05,R15-C10,1.0,1397
PSMA7_sg3,P05-P05,R15-C04,1.0,966
PSMA7_sg3,P05-P05,R15-C16,1.0,1490
PSMA7_sg3,P05-P05,R15-C06,0.0,243
PSMA7_sg3,P05-P05,R15-C14,0.0,113
PSMA7_sg3,P05-P05,R05-C22,0.0,433
PSMA7_sg3,P05-P05,R05-C20,1.0,506
PSMA7_sg3,P05-P05,R05-C24,0.0,301
PSMA7_sg3,P05-P05,R05-C08,1.0,5713
PSMA7_sg3,P05-P05,R05-C18,0.0,295
PSMA7_sg3,P05-P05,R05-C12,1.0,1591
PSMA7_sg3,P05-P05,R05-C02,1.0,1665
PSMA7_sg3,P05-P05,R05-C10,0.0,1082
PSMA7_sg3,P05-P05,R05-C04,1.0,1229
PSMA7_sg3,P05-P05,R05-C16,1.0,1722
PSMA7_sg3,P05-P05,R05-C06,1.0,458
PSMA7_sg3,P05-P05,R05-C14,0.0,164
PSMA7_sg3,P05-P05,R13-C22,1.0,1579
PSMA7_sg3,P05-P05,R13-C20,0.0,2349
PSMA7_sg3,P05-P05,R13-C24,1.0,2043
PSMA7_sg3,P05-P05,R13-C08,0.0,490
PSMA7_sg3,P05-P05,R13-C18,0.0,1236
PSMA7_sg3,P05-P05,R13-C12,1.0,703
PSMA7_sg3,P05-P05,R13-C02,1.0,1793
PSMA7_sg3,P05-P05,R13-C10,0.0,368
PSMA7_sg3,P05-P05,R13-C04,0.0,242
PSMA7_sg3,P05-P05,R13-C16,0.0,860
PSMA7_sg3,P05-P05,R13-C06,1.0,1388
PSMA7_sg3,P05-P05,R13-C14,0.0,149
PSMA7_sg3,P05-P05,R07-C22,0.0,425
PSMA7_sg3,P05-P05,R07-C20,1.0,415
PSMA7_sg3,P05-P05,R07-C24,0.0,240
PSMA7_sg3,P05-P05,R07-C08,0.0,1273
PSMA7_sg3,P05-P05,R07-C18,1.0,598
PSMA7_sg3,P05-P05,R07-C12,1.0,2159
PSMA7_sg3,P05-P05,R07-C02,1.0,1149
PSMA7_sg3,P05-P05,R07-C10,1.0,2020
PSMA7_sg3,P05-P05,R07-C04,1.0,634
PSMA7_sg3,P05-P05,R07-C16,0.0,324
PSMA7_sg3,P05-P05,R07-C06,0.0,1014
PSMA7_sg3,P05-P05,R07-C14,1.0,1158
PSMA7_sg3,P05-P05,R11-C22,0.0,357
PSMA7_sg3,P05-P05,R11-C20,1.0,1217
PSMA7_sg3,P05-P05,R11-C24,0.0,278
PSMA7_sg3,P05-P05,R11-C08,1.0,1378
PSMA7_sg3,P05-P05,R11-C18,0.0,294
PSMA7_sg3,P05-P05,R11-C12,1.0,2702
PSMA7_sg3,P05-P05,R11-C02,1.0,1884
PSMA7_sg3,P05-P05,R11-C10,1.0,2284
PSMA7_sg3,P05-P05,R11-C04,0.0,766
PSMA7_sg3,P05-P05,R11-C16,1.0,1774
PSMA7_sg3,P05-P05,R11-C06,0.0,281
PSMA7_sg3,P05-P05,R11-C14,0.0,188
PSMA7_sg3,P05-P05,R09-C22,1.0,1133
